transaction_id,customer_id,amount,hour,day_of_week,is_weekend,distance_km,device_age_days,account_age_days,transactions_last_24h,avg_amount_30d,failed_attempts_24h,is_new_device,is_new_location,merchant_risk,channel,fraud
TX0012067,11380,3624.67,17,2,0,59.11,713,367,2,1152.48,1,0,0,0.35,POS,0
TX0012068,10103,1485.78,23,2,0,87.86,973,608,2,2215.5,1,0,0,0.524,WEB,0
TX0012069,14575,957.17,17,3,0,26.63,310,1170,3,3013.82,0,0,0,0.157,POS,0
TX0012070,14970,3500.3,14,6,1,41.73,1239,1030,3,2736.67,0,0,0,0.219,MOBILE,0
TX0012071,11838,8492.02,21,1,0,42.58,155,610,3,904.13,1,0,0,0.224,MOBILE,1
TX0012072,14383,5440.1,11,2,0,43.15,187,276,1,1098.24,0,0,0,0.233,POS,0
TX0012073,12306,8753.43,1,1,0,55.19,1409,2462,3,973.19,0,0,0,0.117,MOBILE,0
TX0012074,14561,2116.62,20,1,0,10.21,265,1482,2,1862.08,2,0,0,0.365,MOBILE,0
TX0012075,10865,682.36,23,4,0,44.36,289,1089,3,2301.72,0,0,0,0.346,MOBILE,0
TX0012076,11422,745.72,23,6,1,46.62,849,643,0,1873.3,0,0,0,0.43,MOBILE,0
TX0012077,13699,7151.75,21,6,1,2.46,861,1771,2,1848.6,1,0,1,0.218,WEB,0
TX0012078,11100,279.67,21,3,0,30.15,575,408,2,969.04,1,0,0,0.249,WEB,0
TX0012079,14117,8105.5,16,0,0,0.8,964,2437,4,208.55,0,0,0,0.137,POS,1
TX0012080,12129,818.86,0,5,1,17.43,521,1922,2,5280.15,1,0,0,0.306,POS,0
TX0012081,12019,12319.42,17,4,0,4.47,979,1894,0,1422.5,0,0,0,0.074,POS,1
TX0012082,12266,1677.3,2,2,0,41.27,684,1014,5,2129.35,1,0,0,0.296,WEB,0
TX0012083,13989,3707.5,3,6,1,14.19,1390,1670,3,950.08,0,0,0,0.198,MOBILE,0
TX0012084,10027,19547.22,14,1,0,16.69,795,1931,7,639.26,0,0,0,0.068,MOBILE,1
TX0012085,13753,1293.87,22,4,0,31.6,320,1949,3,3425.12,0,1,0,0.388,POS,0
TX0012086,13896,1272.33,5,1,0,27.53,1198,660,2,1916.19,0,0,0,0.274,POS,0
TX0012087,14105,898.48,3,3,0,69.44,490,465,4,753.63,0,0,0,0.229,MOBILE,0
TX0012088,14983,661.0,12,5,1,59.34,1204,1339,2,794.5,0,1,0,0.181,MOBILE,0
TX0012089,13911,1294.29,8,5,1,33.03,1201,149,3,1318.58,0,0,0,0.367,MOBILE,0
TX0012090,12643,1033.49,20,6,1,8.4,940,161,3,1352.68,0,0,0,0.312,MOBILE,0
TX0012091,12330,515.58,4,5,1,65.6,1406,1146,2,750.2,1,0,1,0.545,MOBILE,0
TX0012092,11941,1458.35,22,6,1,77.28,256,1372,2,3489.93,0,0,0,0.587,POS,0
TX0012093,14135,2822.36,6,6,1,35.43,633,46,3,3826.47,1,0,0,0.498,MOBILE,0
TX0012094,11963,734.83,8,4,0,15.6,242,1542,3,841.54,1,0,0,0.251,WEB,0
TX0012095,12863,1530.11,16,2,0,11.98,815,2258,4,3110.23,0,0,0,0.203,WEB,0
TX0012096,10480,7346.99,20,5,1,15.12,897,2282,1,1056.76,1,0,0,0.164,MOBILE,1
TX0012097,11586,435.29,11,0,0,1.17,667,453,4,683.25,0,0,0,0.096,POS,0
TX0012098,11330,12421.81,12,1,0,5.35,807,2408,3,1644.84,0,0,0,0.235,MOBILE,1
TX0012099,12175,917.38,15,3,0,55.93,1128,2415,3,1308.93,0,0,0,0.284,MOBILE,0
TX0012100,12510,2200.51,15,2,0,30.1,399,1072,2,1221.7,0,0,0,0.181,MOBILE,0
TX0012101,13582,6468.54,18,1,0,27.15,1463,229,3,1170.52,0,0,0,0.242,WEB,0
TX0012102,12159,8776.93,3,0,0,8.53,958,151,1,1128.35,0,1,0,0.346,POS,1
TX0012103,10751,2879.47,22,6,1,61.68,476,812,3,892.1,0,0,0,0.182,MOBILE,0
TX0012104,12725,898.78,1,3,0,22.24,715,1495,1,2659.66,0,0,0,0.251,POS,0
TX0012105,10273,822.81,5,3,0,51.47,406,618,2,4321.16,1,0,1,0.101,POS,0
TX0012106,14245,1012.98,18,6,1,21.91,477,1807,7,4421.75,1,0,0,0.208,MOBILE,0
TX0012107,13852,11906.01,6,5,1,38.19,986,1647,2,1636.13,0,0,0,0.284,WEB,1
TX0012108,11126,1227.08,14,4,0,0.0,1112,486,4,1433.6,1,0,0,0.327,MOBILE,0
TX0012109,11316,2487.84,3,2,0,78.76,162,1621,3,1608.46,1,0,0,0.133,MOBILE,0
TX0012110,10138,633.83,19,3,0,38.76,1022,640,3,2417.36,1,0,0,0.073,POS,0
TX0012111,11822,566.34,7,2,0,88.87,790,2229,2,3939.52,0,0,0,0.397,POS,0
TX0012112,10191,1848.14,2,2,0,72.34,810,1997,4,991.05,0,0,0,0.299,MOBILE,0
TX0012113,14681,1300.88,2,6,1,3.0,564,1463,5,1282.15,0,1,0,0.236,MOBILE,0
TX0012114,10670,1399.45,4,3,0,27.6,1426,1172,3,2552.72,1,0,0,0.225,WEB,0
TX0012115,13296,410.13,17,3,0,57.45,924,117,4,1569.56,1,0,1,0.133,MOBILE,0
TX0012116,12852,1672.47,1,2,0,54.92,987,793,1,5605.35,0,0,1,0.151,POS,0
TX0012117,11184,8474.46,14,2,0,19.56,77,2457,3,1283.96,1,0,0,0.183,WEB,0
TX0012118,14040,767.01,15,6,1,32.64,1467,2119,4,692.72,1,0,0,0.476,POS,0
TX0012119,10544,4415.95,7,5,1,0.56,480,1867,2,992.11,1,0,0,0.45,MOBILE,0
TX0012120,14434,56.33,14,4,0,24.13,781,438,4,1048.67,0,0,0,0.326,WEB,0
TX0012121,13701,806.9,7,4,0,45.34,709,2017,4,1197.94,0,0,0,0.257,WEB,0
TX0012122,13175,266.44,10,1,0,16.63,820,130,3,519.36,1,0,0,0.368,WEB,0
TX0012123,14398,6196.54,0,0,0,54.29,298,1327,2,663.01,1,0,0,0.068,MOBILE,0
TX0012124,12015,4334.32,3,3,0,46.15,561,568,2,1040.62,1,0,1,0.119,WEB,1
TX0012125,11408,639.83,2,4,0,46.63,464,2114,4,2122.81,0,0,0,0.391,MOBILE,0
TX0012126,10772,2403.83,0,0,0,36.86,91,1933,3,1806.91,1,0,0,0.178,MOBILE,0
TX0012127,14621,5986.44,8,0,0,57.79,572,1365,4,1348.06,0,0,0,0.166,WEB,1
TX0012128,12007,6993.48,6,0,0,29.11,1449,1669,2,1026.29,0,0,1,0.138,POS,1
TX0012129,14146,1199.61,6,0,0,4.64,1229,949,1,1434.86,0,0,0,0.533,MOBILE,0
TX0012130,11662,197.69,0,3,0,38.41,866,138,2,1820.78,1,0,0,0.267,POS,0
TX0012131,14774,732.89,18,3,0,37.65,543,946,3,708.83,0,0,0,0.53,POS,0
TX0012132,14350,3872.62,22,3,0,52.55,479,436,3,778.53,0,1,0,0.055,POS,0
TX0012133,11540,14682.86,17,0,0,38.86,893,2399,3,804.69,0,0,1,0.253,MOBILE,1
TX0012134,12433,1704.82,4,0,0,13.14,103,381,2,800.04,1,0,0,0.349,MOBILE,0
TX0012135,13969,981.14,18,4,0,56.47,1061,941,1,4004.96,0,0,0,0.129,WEB,1
TX0012136,11130,19829.05,6,2,0,19.01,210,777,6,1055.84,0,1,0,0.401,WEB,1
TX0012137,10118,2700.72,7,0,0,12.25,1341,586,5,1427.88,0,0,0,0.107,POS,0
TX0012138,11444,527.3,19,1,0,57.43,1456,460,2,3079.91,0,0,0,0.024,WEB,0
TX0012139,12952,1598.2,5,1,0,19.35,19,368,2,1922.61,0,0,0,0.303,WEB,0
TX0012140,10682,4892.55,23,1,0,2.2,556,1714,2,491.72,0,1,0,0.424,WEB,0
TX0012141,11666,1677.68,20,1,0,8.95,1318,2226,2,851.22,0,0,0,0.028,POS,0
TX0012142,14592,3983.45,14,2,0,44.47,1236,2101,3,1167.07,0,0,1,0.316,MOBILE,0
TX0012143,10375,361.6,12,1,0,37.28,165,953,2,1897.04,1,0,0,0.204,POS,0
TX0012144,10251,428.96,6,4,0,43.08,316,2188,4,1351.32,1,0,0,0.33,POS,0
TX0012145,12119,863.23,15,2,0,79.11,323,195,4,1598.04,0,0,0,0.282,WEB,0
TX0012146,10064,1357.43,10,5,1,19.67,139,1206,4,3370.58,0,0,0,0.226,WEB,0
TX0012147,10139,2513.65,15,5,1,42.74,850,2378,5,1325.57,0,0,0,0.347,MOBILE,0
TX0012148,10914,3402.62,1,2,0,57.02,1236,358,4,846.25,0,0,0,0.173,MOBILE,1
TX0012149,10511,21197.87,8,6,1,24.32,1211,2269,3,4864.6,0,0,0,0.159,WEB,1
TX0012150,14054,860.05,2,6,1,29.25,1025,150,6,518.51,1,0,0,0.066,POS,1
TX0012151,10613,1314.95,9,3,0,4.07,783,1645,3,2662.33,0,0,0,0.355,POS,0
TX0012152,12617,884.38,17,4,0,1.94,1405,1007,3,1054.78,0,0,0,0.214,MOBILE,0
TX0012153,13526,5297.18,2,3,0,17.86,1356,2235,4,4231.88,0,0,0,0.247,POS,0
TX0012154,13129,5594.24,19,4,0,2.4,1181,1250,6,1700.18,0,0,0,0.348,POS,0
TX0012155,13269,1150.42,19,0,0,4.61,1163,1669,3,2529.99,0,0,0,0.184,POS,0
TX0012156,11788,14204.13,6,3,0,40.75,779,389,3,1951.67,0,0,1,0.065,MOBILE,1
TX0012157,14444,885.93,4,3,0,21.08,519,122,4,956.33,3,0,0,0.383,WEB,0
TX0012158,10343,5041.5,17,6,1,15.65,1002,85,3,834.17,0,0,0,0.115,MOBILE,0
TX0012159,10536,7708.39,18,5,1,17.84,1305,568,2,2053.79,0,0,0,0.168,MOBILE,0
TX0012160,14280,461.26,15,3,0,9.97,1232,284,3,742.32,1,0,0,0.023,MOBILE,0
TX0012161,10341,3207.27,3,3,0,52.67,235,1833,3,774.64,0,0,0,0.332,MOBILE,0
TX0012162,10959,117.98,12,5,1,14.8,1439,1850,4,1812.23,1,0,0,0.029,POS,0
TX0012163,10865,4104.15,6,0,0,97.11,1256,1799,1,671.34,2,0,0,0.364,POS,0
TX0012164,10165,598.21,6,3,0,33.93,524,510,3,1790.8,1,0,1,0.042,POS,0
TX0012165,10585,3174.84,13,3,0,44.14,900,418,4,1780.39,0,0,0,0.121,WEB,0
TX0012166,12863,3829.66,23,6,1,6.93,1242,2033,1,1570.98,0,1,0,0.25,WEB,1
TX0012167,13305,5517.5,4,5,1,37.38,1449,459,4,887.07,0,0,0,0.139,MOBILE,1
TX0012168,10416,4384.18,5,5,1,53.67,438,2294,1,1720.79,0,1,1,0.303,WEB,1
TX0012169,14711,1903.48,5,0,0,25.37,441,614,2,1116.6,0,0,0,0.617,MOBILE,0
TX0012170,10478,1230.36,5,5,1,4.45,877,842,3,1312.59,0,0,0,0.243,MOBILE,0
TX0012171,13435,1670.96,22,4,0,56.32,1262,1775,5,1984.52,0,0,0,0.131,POS,0
TX0012172,14001,589.66,2,0,0,86.58,930,1625,2,468.94,0,0,0,0.182,MOBILE,0
TX0012173,12603,1456.59,4,4,0,34.11,1032,1607,4,2169.29,0,0,0,0.445,MOBILE,0
TX0012174,12458,1345.94,15,4,0,1.39,4,743,1,1095.56,1,0,0,0.294,POS,0
TX0012175,10545,818.38,8,0,0,16.42,866,1228,4,1572.74,1,0,0,0.194,POS,0
TX0012176,11207,315.56,21,3,0,5.39,990,1816,1,4420.79,1,0,0,0.48,WEB,0
TX0012177,14252,502.0,14,5,1,15.85,576,1378,2,1068.13,0,0,0,0.252,POS,0
TX0012178,11743,77.13,3,2,0,17.11,754,553,5,1150.06,2,0,0,0.314,POS,0
TX0012179,10172,1323.01,11,1,0,50.57,1002,559,4,813.51,0,0,0,0.246,POS,0
TX0012180,13646,2581.28,2,1,0,18.94,536,1029,2,2168.28,0,0,1,0.131,WEB,0
TX0012181,13418,123.1,10,5,1,26.73,381,764,1,2379.5,1,0,0,0.168,MOBILE,0
TX0012182,10331,2280.74,21,5,1,8.03,1080,2159,1,4923.32,0,0,0,0.176,MOBILE,0
TX0012183,10255,1592.51,11,5,1,6.15,879,371,2,2139.74,0,0,0,0.089,POS,0
TX0012184,10582,554.9,15,2,0,5.08,1003,1580,2,1746.53,1,0,0,0.278,POS,0
TX0012185,10254,1169.51,9,3,0,74.34,1114,642,3,980.81,1,0,0,0.204,WEB,0
TX0012186,13081,5147.91,23,3,0,16.41,962,218,3,1806.06,0,0,0,0.281,POS,0
TX0012187,10663,679.5,14,4,0,4.15,1267,954,3,1394.53,0,0,0,0.505,POS,0
TX0012188,13034,1947.68,17,3,0,45.35,656,226,2,1277.77,0,0,0,0.075,WEB,0
TX0012189,10880,2545.64,19,4,0,34.91,465,1149,5,1286.04,0,0,0,0.277,POS,0
TX0012190,14862,791.03,18,3,0,48.92,250,2465,5,2687.47,0,0,0,0.257,POS,0
TX0012191,13629,4933.54,22,0,0,43.33,472,1754,3,2188.29,0,0,0,0.121,MOBILE,0
TX0012192,11872,2695.62,11,6,1,7.32,1045,933,4,2855.83,0,1,0,0.102,MOBILE,1
TX0012193,12143,1399.17,3,1,0,9.81,157,2011,1,1558.63,0,0,0,0.121,MOBILE,0
TX0012194,10325,19125.59,5,6,1,5.53,1443,527,0,1582.74,0,0,0,0.245,MOBILE,1
TX0012195,10274,4954.84,5,3,0,37.32,609,2044,2,1617.08,0,0,0,0.201,WEB,0
TX0012196,12687,333.41,13,4,0,17.07,1161,1167,1,2481.13,0,1,0,0.449,MOBILE,0
TX0012197,10113,1219.73,2,6,1,17.98,242,635,3,928.89,0,0,1,0.297,WEB,0
TX0012198,13191,21209.08,8,1,0,31.89,427,938,3,1188.97,2,0,0,0.034,POS,1
TX0012199,11912,674.09,17,0,0,16.52,1266,1244,5,1623.36,2,0,0,0.189,POS,0
TX0012200,10698,1923.45,11,1,0,51.37,566,1656,2,1241.02,1,0,0,0.268,MOBILE,0
TX0012201,12678,6164.33,8,5,1,21.69,732,2481,3,500.95,0,0,0,0.511,WEB,1
TX0012202,12764,3455.99,12,0,0,52.2,805,1272,4,814.34,0,0,0,0.277,MOBILE,0
TX0012203,13731,3991.85,3,4,0,62.44,1016,425,2,1558.66,0,0,0,0.65,POS,0
TX0012204,10988,3763.61,0,3,0,65.28,1375,1593,1,2808.32,0,0,0,0.1,WEB,1
TX0012205,12736,1846.29,17,0,0,37.87,1452,2434,2,478.13,0,0,0,0.183,WEB,0
TX0012206,14223,815.03,14,1,0,50.65,1274,2148,1,2451.39,0,0,0,0.477,MOBILE,0
TX0012207,11349,2780.28,16,5,1,34.78,837,741,5,2411.22,0,0,0,0.174,WEB,0
TX0012208,14175,1203.23,8,3,0,41.06,381,1190,4,1050.51,1,0,0,0.116,POS,0
TX0012209,13616,1112.31,5,4,0,2.08,475,164,0,2346.1,0,0,0,0.08,MOBILE,0
TX0012210,12148,7926.87,19,2,0,45.7,420,1761,3,2637.99,0,0,0,0.601,MOBILE,1
TX0012211,14415,1229.73,17,3,0,60.33,106,2391,0,2316.15,0,0,0,0.097,POS,0
TX0012212,14833,9913.69,1,0,0,12.42,1288,1211,3,313.19,0,0,0,0.07,MOBILE,1
TX0012213,11184,2326.94,23,6,1,50.01,1367,1051,3,2691.06,1,0,0,0.33,MOBILE,0
TX0012214,14898,1535.17,13,5,1,69.27,1044,2097,2,1429.35,1,0,1,0.516,WEB,0
TX0012215,10012,292.36,7,4,0,32.59,824,1169,2,2229.41,0,0,0,0.186,WEB,0
TX0012216,10646,14993.88,8,6,1,60.02,1209,1115,4,704.49,0,0,0,0.269,MOBILE,1
TX0012217,10215,1789.29,13,6,1,16.1,980,684,2,1132.57,1,0,0,0.239,WEB,0
TX0012218,11838,185.82,2,2,0,40.37,77,724,3,2148.58,0,0,0,0.378,MOBILE,0
TX0012219,14684,4833.22,1,6,1,42.96,948,920,2,1186.99,0,0,0,0.173,MOBILE,1
TX0012220,13001,1711.88,9,2,0,64.64,1025,2308,0,3934.96,0,0,1,0.637,POS,0
TX0012221,13082,709.26,22,5,1,45.34,898,1332,3,1286.78,0,0,0,0.345,MOBILE,0
TX0012222,10424,4567.52,9,0,0,22.14,1339,1270,1,1278.54,0,1,0,0.135,POS,0
TX0012223,12580,140.73,20,2,0,25.69,317,1043,3,3720.14,0,0,0,0.37,MOBILE,0
TX0012224,11913,881.34,18,0,0,49.35,815,1797,4,2554.69,2,0,1,0.054,WEB,1
TX0012225,12397,1334.27,20,5,1,0.69,306,2126,3,3969.94,0,1,0,0.184,MOBILE,0
TX0012226,11305,4220.59,3,4,0,18.91,1135,1682,5,935.71,0,0,1,0.468,MOBILE,0
TX0012227,11007,16912.25,23,0,0,20.45,1384,1691,2,963.15,0,0,0,0.425,POS,1
TX0012228,14760,1409.19,19,3,0,31.52,168,1739,3,1996.38,0,0,1,0.063,POS,0
TX0012229,12792,2851.17,20,1,0,57.27,348,1782,3,730.72,1,0,0,0.241,POS,0
TX0012230,12057,28111.39,1,5,1,41.46,1229,276,5,2558.49,0,0,0,0.193,WEB,1
TX0012231,10369,1808.55,6,1,0,42.87,416,2192,3,1473.22,3,0,0,0.299,MOBILE,0
TX0012232,13813,2874.81,12,3,0,27.67,80,1012,2,3940.17,0,0,0,0.324,POS,0
TX0012233,12362,522.27,15,4,0,7.91,1022,1324,0,1641.75,0,0,0,0.194,WEB,0
TX0012234,11933,12768.15,15,1,0,57.7,781,2370,4,1938.98,0,0,0,0.117,POS,1
TX0012235,13334,882.33,23,0,0,16.28,448,1975,3,2148.4,0,0,0,0.149,WEB,0
TX0012236,10659,2354.57,0,6,1,70.12,299,1267,3,1504.99,0,0,0,0.171,WEB,0
TX0012237,12665,2288.79,6,0,0,14.6,972,1609,4,1193.21,1,0,0,0.17,WEB,0
TX0012238,14315,1960.35,1,6,1,52.04,1498,320,0,311.77,0,0,1,0.311,POS,1
TX0012239,12319,1165.88,12,1,0,15.72,534,635,4,1271.83,1,0,0,0.038,POS,0
TX0012240,10002,2291.29,6,5,1,47.0,949,756,2,2424.2,0,0,0,0.233,WEB,0
TX0012241,11149,10434.67,14,4,0,25.98,1494,687,4,1441.26,0,0,0,0.486,POS,1
TX0012242,10279,17614.47,9,6,1,26.46,1495,269,0,2770.42,1,0,0,0.38,MOBILE,1
TX0012243,12500,1510.81,6,2,0,18.15,188,2126,2,858.6,0,0,0,0.14,WEB,0
TX0012244,11821,1148.35,8,6,1,17.74,1125,1051,4,629.29,0,0,0,0.18,POS,0
TX0012245,10662,801.73,15,3,0,9.38,334,274,4,1124.87,1,0,0,0.19,WEB,0
TX0012246,13434,26414.74,23,3,0,12.98,730,397,3,1490.71,0,0,0,0.241,WEB,1
TX0012247,10883,2047.5,4,5,1,64.15,1242,1277,3,7718.75,1,0,0,0.431,POS,0
TX0012248,11708,5489.46,4,5,1,118.19,1365,2077,6,2993.37,0,0,0,0.374,WEB,1
TX0012249,14938,3612.67,23,0,0,8.82,802,41,1,1579.52,0,1,0,0.237,MOBILE,1
TX0012250,10331,16382.09,21,5,1,32.86,391,1092,5,749.87,2,0,0,0.383,MOBILE,1
TX0012251,11238,1405.07,21,6,1,51.03,183,352,3,626.2,0,0,0,0.272,POS,0
TX0012252,11589,594.95,22,3,0,4.06,1463,2199,1,1172.92,0,0,0,0.445,POS,1
TX0012253,12543,11556.39,5,4,0,12.96,780,422,4,1148.79,0,0,0,0.301,POS,1
TX0012254,11224,4441.95,4,2,0,18.01,225,1666,2,683.5,0,0,1,0.193,POS,0
TX0012255,14850,2840.75,15,6,1,18.6,552,884,3,4219.37,1,0,0,0.293,POS,0
TX0012256,10027,8356.0,18,4,0,70.38,765,1271,3,1810.14,0,0,0,0.187,MOBILE,1
TX0012257,14740,3007.52,19,5,1,26.94,570,1863,3,2773.1,0,1,0,0.817,WEB,0
TX0012258,12674,8651.11,23,0,0,46.17,1310,279,5,3887.83,0,0,0,0.184,POS,1
TX0012259,10191,2303.38,21,0,0,35.22,1162,2147,5,717.46,0,0,1,0.468,WEB,0
TX0012260,10583,4435.92,5,4,0,8.88,927,524,2,2076.87,0,0,0,0.332,POS,0
TX0012261,10515,3047.06,7,0,0,32.89,750,929,0,2292.01,0,0,0,0.574,POS,0
TX0012262,11437,1300.18,12,2,0,34.05,1214,1232,0,1756.78,0,0,0,0.113,POS,0
TX0012263,11665,1465.79,7,6,1,9.08,286,2041,3,768.84,0,0,0,0.339,MOBILE,0
TX0012264,13205,1215.22,18,2,0,6.91,882,862,4,2716.28,0,0,1,0.119,POS,0
TX0012265,11556,2347.32,19,0,0,18.24,1413,315,4,2140.91,0,0,0,0.287,POS,0
TX0012266,13625,1141.09,17,3,0,46.13,727,2008,4,4014.56,0,0,0,0.368,WEB,0
TX0012267,11468,2783.44,0,1,0,54.36,337,94,4,1081.3,0,1,0,0.267,POS,0
TX0012268,11317,2690.4,19,6,1,25.29,1201,1512,7,1051.48,1,0,0,0.085,POS,0
TX0012269,11376,2209.89,6,5,1,19.12,1122,2425,2,775.59,1,0,0,0.377,WEB,0
TX0012270,11645,2248.59,8,6,1,44.84,558,862,2,862.08,1,0,0,0.017,POS,0
TX0012271,14188,1021.86,13,3,0,12.73,1021,1250,2,758.76,0,0,0,0.176,MOBILE,0
TX0012272,11234,1357.72,2,6,1,5.98,1044,1194,4,1308.42,1,0,0,0.342,WEB,0
TX0012273,11366,338.64,17,5,1,69.09,712,1992,3,2148.15,0,0,0,0.159,POS,0
TX0012274,14784,1596.67,16,4,0,69.31,88,939,3,1124.81,2,0,0,0.237,WEB,0
TX0012275,13268,671.65,10,2,0,43.77,1123,1655,2,2218.52,0,0,0,0.043,POS,0
TX0012276,10952,1989.01,8,5,1,0.52,417,1364,8,1511.76,0,1,1,0.613,MOBILE,0
TX0012277,14340,881.0,6,6,1,50.44,946,622,2,477.67,0,0,0,0.357,WEB,0
TX0012278,10915,231.57,15,1,0,31.32,1419,230,8,303.93,0,0,0,0.181,MOBILE,0
TX0012279,10810,17119.7,23,5,1,12.78,542,586,2,2380.6,0,0,0,0.12,MOBILE,1
TX0012280,12225,1428.12,11,3,0,24.42,658,1222,6,1653.45,0,0,0,0.217,MOBILE,0
TX0012281,13456,7651.06,23,2,0,0.12,468,435,2,6852.3,0,0,1,0.664,WEB,1
TX0012282,10946,1062.68,11,2,0,11.54,966,839,2,794.66,0,0,0,0.437,POS,0
TX0012283,13766,9834.56,0,1,0,65.65,1082,2254,5,1039.08,0,0,0,0.192,POS,1
TX0012284,10783,568.98,21,1,0,8.53,202,2000,1,1019.17,0,0,0,0.188,WEB,0
TX0012285,13908,2146.46,8,1,0,22.5,949,1750,4,999.13,0,0,0,0.463,MOBILE,0
TX0012286,10479,603.81,15,4,0,32.65,42,879,2,644.44,1,0,0,0.328,MOBILE,0
TX0012287,12322,24252.75,11,2,0,14.19,360,57,3,2001.08,0,0,0,0.123,WEB,1
TX0012288,13200,1402.88,14,0,0,16.59,593,1874,2,1484.2,0,0,1,0.032,POS,0
TX0012289,11327,4121.59,18,1,0,26.71,824,923,3,829.63,0,0,0,0.094,MOBILE,0
TX0012290,13060,2824.59,23,6,1,4.43,278,230,5,3010.97,0,1,0,0.051,MOBILE,0
TX0012291,13443,1754.65,23,2,0,6.66,580,1399,1,873.77,0,0,0,0.09,WEB,0
TX0012292,13250,3020.75,6,6,1,3.15,631,2313,4,1805.14,0,0,0,0.327,POS,0
TX0012293,11984,7007.35,0,2,0,66.61,1241,526,2,1254.84,0,0,0,0.483,MOBILE,1
TX0012294,13866,3511.32,16,2,0,85.17,571,1159,1,865.32,0,0,0,0.581,MOBILE,1
TX0012295,13658,2117.51,4,3,0,52.48,890,2426,8,1921.55,0,0,0,0.113,MOBILE,0
TX0012296,11631,3025.6,8,0,0,70.96,887,1019,2,5091.56,1,0,0,0.43,POS,0
TX0012297,13667,12216.96,18,1,0,4.1,139,1524,3,1603.45,0,0,1,0.131,MOBILE,1
TX0012298,14592,1186.46,14,5,1,10.58,1116,1456,3,1206.75,1,0,0,0.145,POS,0
TX0012299,14083,281.93,14,1,0,12.11,709,776,2,6257.94,1,0,0,0.363,WEB,0
TX0012300,13666,601.27,19,5,1,22.01,576,991,5,2222.41,1,0,0,0.176,MOBILE,0
TX0012301,13832,647.69,15,1,0,13.15,1020,1472,1,1413.03,0,0,0,0.331,MOBILE,0
TX0012302,14023,745.65,22,5,1,19.09,921,747,2,1935.98,0,0,0,0.382,WEB,0
TX0012303,11445,771.73,4,1,0,77.61,1088,964,4,2558.54,0,1,0,0.13,POS,0
TX0012304,13604,1758.02,10,4,0,34.0,130,166,4,1124.15,1,0,0,0.178,WEB,0
TX0012305,10997,2305.29,10,1,0,59.29,749,1022,7,582.73,0,0,0,0.392,WEB,0
TX0012306,11792,2280.65,19,5,1,55.42,356,1101,2,4874.74,0,0,0,0.72,WEB,0
TX0012307,14672,867.2,20,2,0,44.87,172,1441,2,1355.39,0,0,0,0.312,MOBILE,0
TX0012308,11415,4863.15,8,6,1,46.76,1232,810,3,4989.4,0,1,0,0.39,POS,1
TX0012309,14218,3071.73,22,3,0,7.18,600,1593,2,1861.07,2,0,0,0.296,MOBILE,0
TX0012310,12112,8750.36,15,0,0,37.31,1204,1910,1,4206.63,0,0,0,0.276,POS,1
TX0012311,11049,4197.75,5,5,1,19.69,1318,193,1,1374.24,2,0,0,0.4,WEB,0
TX0012312,10485,1269.03,21,6,1,7.32,400,256,6,814.03,0,1,1,0.691,POS,0
TX0012313,12741,6641.08,4,1,0,57.99,1147,1091,6,2473.39,0,0,0,0.424,POS,1
TX0012314,12256,2366.41,16,5,1,37.71,1431,138,2,1036.1,0,0,1,0.194,POS,0
TX0012315,12556,3997.88,22,1,0,32.58,1191,1310,2,2158.43,0,0,0,0.072,MOBILE,0
TX0012316,10215,3699.57,16,3,0,36.64,1384,1172,3,4053.28,0,1,0,0.184,POS,1
TX0012317,11340,1589.58,12,1,0,49.94,103,44,2,4170.32,2,0,0,0.37,MOBILE,0
TX0012318,10019,1995.82,20,2,0,45.15,1212,1588,4,549.44,0,0,0,0.216,MOBILE,0
TX0012319,11512,1578.4,4,5,1,9.74,1433,1318,6,5823.75,0,0,0,0.315,POS,0
TX0012320,14657,767.08,6,6,1,22.56,429,884,5,1335.55,2,0,0,0.476,POS,0
TX0012321,10761,210.79,15,1,0,2.01,898,1304,2,1691.02,0,1,0,0.24,MOBILE,0
TX0012322,13446,899.41,17,0,0,6.83,445,2233,2,12352.6,1,1,0,0.261,WEB,0
TX0012323,10028,2196.69,6,4,0,57.79,676,2056,2,1585.7,0,0,0,0.086,POS,0
TX0012324,12809,5330.11,15,5,1,42.18,823,854,5,1158.9,0,1,0,0.173,POS,0
TX0012325,14604,3989.94,18,2,0,65.07,797,322,3,1094.23,0,0,0,0.316,WEB,1
TX0012326,11705,1360.94,13,0,0,7.75,371,991,1,1990.93,0,0,0,0.235,MOBILE,0
TX0012327,10985,911.75,3,1,0,4.14,251,353,1,1221.36,0,0,0,0.302,WEB,0
TX0012328,12852,1503.68,23,3,0,47.44,910,917,0,1713.64,1,0,0,0.258,MOBILE,0
TX0012329,11394,678.94,8,0,0,15.38,1107,1153,3,227.9,0,0,0,0.46,MOBILE,0
TX0012330,14457,217.08,9,3,0,37.57,649,729,3,1568.59,0,0,0,0.117,MOBILE,0
TX0012331,14244,383.91,13,2,0,17.53,306,547,1,1398.48,1,0,0,0.319,MOBILE,0
TX0012332,13261,7117.3,5,0,0,39.32,578,1777,2,3344.89,0,0,0,0.088,POS,0
TX0012333,13195,11531.37,1,0,0,31.78,1173,1645,6,2931.21,0,0,0,0.205,WEB,1
TX0012334,13012,3825.65,20,1,0,2.19,1087,2384,4,1053.41,0,1,0,0.219,POS,0
